category,title,company,location,work_model,salary_text,date_posted,company_size,h1b_sponsored,is_new_grad,qualifications,url
Project_Manager,Risk Management Systems Junior Analyst,United States,Remote,,"Gordon Rees Scully Mansukhani, LLP",2025-11-27,,,,"1. Professional demeanor is required. 2. Excellent organizational and interpersonal skills, including the ability to interact with attorneys, management and staff. 3. Bachelor's Degree or 1-2 years’ related experience in IT support or legal administration. 4. Must be able to prioritize, multitask, work under pressure and meet deadlines in a fast-paced environment while maintaining a high-level work product. 5. Strong attention to detail and time management skills. ...",https://jobright.ai/jobs/info/6912e570ea9ab01b82bf6283?utm_source=1114&utm_campaign=New%20Grad%20Cyber%20Security
Project_Manager,Physical Security Technician,Columbia University Facilities & Operations,"New York, NY",,$70K-$75K /yr,2025-11-26,11-50,,,"1. A bachelor's degree or its equivalent is required. 2. Must have 1 year of related experience; preferably field experience, including installation and service of access control, alarm monitoring, and video surveillance systems. 3. Highly motivated and have a desire to learn and develop skills in the physical security field. 4. Possess the ability to pay attention to detail and follow guidance. 5. Must be able to work flexible hours, including evenings, weekends, and holidays. ...",https://jobright.ai/jobs/info/6927c243d47de4798ece033e?utm_source=1114&utm_campaign=New%20Grad%20Cyber%20Security
Project_Manager,Security Analyst - Entry Level,Cottage Grove Wisconsin,"Physical Security
Risk Management",,$23-$23 /hr,2025-11-26,,,Yes,"1. Must be 21 years or older 2. Must have SOC, GSOC or PSOC experience 3. Be authorized to work in the U.S. 4. Be able to provide documentation of High School Diploma or GED 5. Be able to ace (and pass) an extensive screening process ...",https://jobright.ai/jobs/info/6927a48491ceeb2e8a541e61?utm_source=1114&utm_campaign=New%20Grad%20Cyber%20Security
Project_Manager,Security Analyst I,"Salvus TG now known as The Purple Guys, an Ntiva Company",Remote,,$49K-$63K /yr,2025-11-26,11-50,,,"1. 1-2 year of experience in the field of Information Technology 2. Understand networking concepts and how to apply them to troubleshooting. 3. Experience with advanced troubleshooting of Windows/Mac/Linux systems. 4. Understand basic security concepts. 5. Ability to analyze alerts, identify patterns, and logically troubleshoot potential issues. ...",https://jobright.ai/jobs/info/692778a1d47de4798ecdcfff?utm_source=1114&utm_campaign=New%20Grad%20Cyber%20Security
Project_Manager,Security Officer - Industrial Entry Control - Full-Time,Allied Universal,US-NE-Omaha,,$20-$20 /hr,2025-11-26,,,,"1. Be at least 18 years of age for unarmed roles; 21+ years of age for armed roles. 2. Possess a high school diploma or equivalent. 3. As a condition of employment, applicants will be subject to a background investigation in accordance with all federal, state, and local laws. 4. Allied Universal will consider qualified applications with criminal histories in a manner consistent with applicable laws. 5. As a condition of employment, applicants will be subject to a drug screen to the extent permit",https://jobright.ai/jobs/info/692752b3f0beb07232628ffc?utm_source=1114&utm_campaign=New%20Grad%20Cyber%20Security
Project_Manager,Splunk Cloud Engineer - Associate,"Banking
Finance",Hybrid,,Deutsche Bank,2025-11-26,,,,"1. Bachelors Degree or equivalent experience required 2. Experienced in Splunk developing, onboarding and SIEM engineering along with Splunk universal forwarders, heavy forwarders and indexers 3. Expertise in Splunk SPL for data validation and dashboards 4. Proficiency in data parsing and field extractions using props.conf, transforms.conf and Regex",https://jobright.ai/jobs/info/692749ebd47de4798ecdb384?utm_source=1114&utm_campaign=New%20Grad%20Cyber%20Security
Project_Manager,"Analyst, Enterprise Risk",MNP,"Vancouver, British Columbia, Canada",,$53000-$62000 /yr,2025-11-26,5001-10000,,,"1. Bachelor’s degree in business, accounting, finance, economics, computer science, or other related field 2. Completion of, or working towards, CPA, CIA or CISA or other related designations or certifications",https://jobright.ai/jobs/info/691dc3b2748c4e1301ec869a?utm_source=1114&utm_campaign=New%20Grad%20Cyber%20Security
Project_Manager,Security Systems Technician,Siemens,"Canton, MA",,"$57,820-$99,120 /yr",2025-11-26,,,,"1. 1+ year of experience in the installation and/or maintenance of large-scale integrated security systems 2. Must be able to demonstrate an understanding of network components and workstation and server operating system management 3. Must be willing and able to work in a variety of environments in and around mechanical equipment, including climbing ladders, scaffolds, and high-lift equipment, working in ducts, above ceilings, and in outside/inside/heat/cold/day/night conditions; use hand tools,",https://jobright.ai/jobs/info/690ad56f4a1b456627b0bcc3?utm_source=1114&utm_campaign=New%20Grad%20Cyber%20Security
Project_Manager,IT Specialist 1,HII,"Fort Meade, MD",,$62K-$62K /yr,2025-11-26,,,,1. 0 years experience with Bachelors in related field; or High School Diploma or equivalent and 4 years relevant experience. 2. Must possess an active TS/SCI/Polygraph for consideration.,https://jobright.ai/jobs/info/69276ab1f0beb0723262a074?utm_source=1114&utm_campaign=New%20Grad%20Cyber%20Security
Project_Manager,"Security Engineer I, Threat Hunting, Security Incident Response Team (SIRT)",Amazon,"Arlington, VA",,$126K-$213K /yr,2025-11-26,,,,"1. Experience working as part of a computer Security Incident Response Team (CSIRT) or Product Security Incident Response Team (PSIRT) 2. Experience triaging and developing security alerts and response automation, conducting front-line analysis, and providing escalation support 3. Experience with common security monitoring, log analysis and forensic tools 4. 1+ years professional (non-internship) experience within a relevant field",https://jobright.ai/jobs/info/6926c095f0beb07232626420?utm_source=1114&utm_campaign=New%20Grad%20Cyber%20Security
Project_Manager,"Associate, OT Cybersecurity",,KPMG US,,$72600-$112200 /yr,2025-11-25,,,,"Multi Location Greenville, SC Charlotte, NC Orlando, FL Cincinnati, OH Miami, FL Los Angeles, CA Austin, TX Atlanta, GA Cleveland, OH San Diego, CA New York, NY Washington, DC Montvale, NJ Columbus, OH Short Hills, NJ Seattle, WA Fort Lauderdale, FL Raleigh, NC Baltimore, MD Chicago, IL San Francisco, CA Tampa, FL",https://jobright.ai/jobs/info/693175843b6d6f265f4e9e0d?utm_source=1114&utm_campaign=New%20Grad%20Cyber%20Security
Project_Manager,Software Engineer Security & Automation I (Full Time) – United States,Cisco,"Multi Location Fulton, MD Alpharetta, GA Atlanta, GA Austin, TX Dallas, TX Boston, MA Hillsboro, OR",,$104700-$153000 /yr,2025-11-25,,,,"1. Completion within the past 3 years, or current enrollment with expected completion within 12 months, of a certification or relevant degree program (e.g., Associate’s, Apprenticeship, Boot Camp, or Certification in a specialized program + 1 year of relevant experience, High School Diploma + 2 years of relevant experience) or Bachelor’s + 0 years of relevant experience. Relevant fields include: 2. Experience writing, debugging, and maintaining code in Python or other scripting languages (such a",https://jobright.ai/jobs/info/691e35173f782d2f1afb266c?utm_source=1114&utm_campaign=New%20Grad%20Cyber%20Security
Project_Manager,Surveillance Technician - Night Shift,Store Support Center,,,Rural King,2025-11-25,,,,1. At least 1 years of surveillance experience or equivalent combination of experience and education. 2. Proficiency with Microsoft Office Suite or related software. 3. Comfortable navigating computer systems and software to assist customers or manage activities. 4. Excellent verbal and written interpersonal and communication skills. 5. Excellent customer service skills. ...,https://jobright.ai/jobs/info/692664e827bf2f41a2c45cf5?utm_source=1114&utm_campaign=New%20Grad%20Cyber%20Security
Project_Manager,Electronic Warfare Engineer,SRC,"Charlottesville, VA",,$62K-$86K /yr,2025-11-25,,,,"1. Bachelor’s degree in Electrical Engineering, Engineering, Physics, Mathematics or related degrees and 0 + years of experience 2. Ability to document/support technical analysis and assessments with strong attention to detail 3. Ability to conduct and verify engineering analysis on weapon systems, platforms, electro-optic systems and communication systems 4. Ability to work independently and collaboratively with excellent verbal/written communication skills 5. Ability to support analysis across",https://jobright.ai/jobs/info/689f864f83d13d1f5b6c92a4?utm_source=1114&utm_campaign=New%20Grad%20Cyber%20Security
Project_Manager,Security Officer - SOC Analyst,GardaWorld,"Pewaukee, WI",,"Physical Security
Risk Management",2025-11-25,,,,"1. Must be 21 years or older 2. Must have SOC, GSOC or PSOC experience 3. Be authorized to work in the U.S. 4. Be able to provide documentation of High School Diploma or GED 5. Be able to ace (and pass) an extensive screening process ...",https://jobright.ai/jobs/info/69277ca0d47de4798ecdd2eb?utm_source=1114&utm_campaign=New%20Grad%20Cyber%20Security
Project_Manager,"Physical Security Specialist (Onsite) - Provo, UT",Cobalt AI,"Provo, UT",,$16.50-$16.50 /hr,2025-11-25,,,,"1. Excellent communication and critical thinking skills 2. Calm, focused decision-making under pressure 3. A reliable, team-first attitude 4. High attention to detail and comfort using on-screen tools and procedures",https://jobright.ai/jobs/info/691bb29dbcdbf3560c9e18ef?utm_source=1114&utm_campaign=New%20Grad%20Cyber%20Security
Project_Manager,Security System Technician,Siemens,"Lenexa, KS",,$41510-$71160 /yr,2025-11-25,,,,"1. Electro-mechanical experience (either from a previous role or through education) and user PC/software skill w/ programming access controls and IP camera systems 2. Must be able to demonstrate an understanding of network components and workstation and server operating system management 3. Must be willing and able to work in a variety of environments in and around mechanical equipment, including climbing ladders, scaffolds, and high-lift equipment, working in ducts, above ceilings, and in outsi",https://jobright.ai/jobs/info/68edd04370b66e2345d413b9?utm_source=1114&utm_campaign=New%20Grad%20Cyber%20Security
Project_Manager,"Incident Response Analyst I (Information Systems Analyst I, Opt. S)",State of Illinois,Hybrid,,$6952-$10130 /mon,2025-11-25,,,,"1. Requires knowledge, skill, and mental development equivalent to four (4) years of college with coursework in computer science or directly related fields. 2. Requires one (1) year of professional experience in System Services or a related Information Technology field. 3. Requires one (1) year of professional experience working within or in direct support of a Security Operations Center (SOC), with responsibilities including incident detection, triage, coordination, containment, and recovery in",https://jobright.ai/jobs/info/6925990af0beb0723261e2c0?utm_source=1114&utm_campaign=New%20Grad%20Cyber%20Security
Marketing,"Manager, Experiential Events",VML HEALTH,"Multi Location Dallas, Texas, United States Memphis, Tennessee, United States",,"$45,000-$100,000 /yr",2025-12-08,501-1000,,,"1. 1-3 years of relevant agency field/sponsorship/event marketing experience 2. A solid understanding of marketing principles and brand standards, ensuring consistency across events and campaigns 3. Proven experience in brand activations, event planning, and/or project coordination 4. Willingness to travel approximately 40-50% of the year, including weekends 5. Possess solid communication, organizational, and time-management skills, with a bonus if you have budget tracking experience ...",https://jobright.ai/jobs/info/693760fd1c1c2161c13f39f7?utm_source=1100&utm_campaign=Marketing
Marketing,Communications Specialist,"Toronto, Ontario, Canada",Hybrid,,$55000-$70000 /yr,2025-12-08,,,,"1. Work experience in corporate communication, employee engagement, social media or related field. 2. Digitally Savvy – Extremely proficient with Web research, Adobe Creative Suite, SharePoint, Photoshop, Illustrator, iMovie or Premiere Pro, After Effects, Spreadfast and Social Listening platforms such as Synthesio, HootSuite, and Brandwatch 3. Experience with graphic and web design – e.g. HTML, Photoshop, Adobe Illustrator 4. Strong MS Office skills – Word, Outlook, Excel and PowerPoint 5. Pass",https://jobright.ai/jobs/info/69374c8baabec14a727c623a?utm_source=1100&utm_campaign=Marketing
Marketing,Visual Merchandising Specialist | Summit Fair Pop-Up,"Apparel
E-Commerce","Lees Summit, MO",,$22-$25.01 /hr,2025-12-08,,,,"1. Must be legally authorized to work in the country in which the store is located 2. Must have the ability to travel to assigned store with reliable transportation methods 3. 1 year of retail or sales work experience 4. Some education or experience with visual merchandising, fashion merchandising, graphic design, interior design, space planning or related field",https://jobright.ai/jobs/info/69374bf1aabec14a727c61d6?utm_source=1100&utm_campaign=Marketing
Marketing,Growth Marketing Specialist,United States,Remote,,$68000-$75000 /yr,2025-12-08,,,,"1. You are exceptionally organized and maintain meticulous systems. 2. You hustle. You move fast, take initiative, and don't wait to be told what to do next. 3. Highly proficient in Excel and/or Google Sheets, with the ability to build reports, manipulate data, and use formulas confidently. 4. Self-directed learner who proactively develops skills through courses, tutorials, and experimentation. 5. Strong attention to detail. You catch errors others miss and take quality seriously. ...",https://jobright.ai/jobs/info/68d1ed82a54edb3bf3e17995?utm_source=1100&utm_campaign=Marketing
Marketing,Marketing Coordinator I,UDR - Opening Doors to your future,"Highlands Ranch, CO",,$24-$28 /hr,2025-12-08,,,,"1. Knowledge of organizational policies and procedures. Ability to apply policies and procedures to solve everyday issues. 2. Ability to define problems, collect input and move projects forward. Ability to exercise initiative, problem-solving, time management, and decision-making skills. 3. Ability to establish priorities and coordinate work activities. 4. Ability to manage a variety of projects simultaneously and bring attention to detail to each project. 5. Ability to proactively recognize and",https://jobright.ai/jobs/info/690a5e67d046ab6061cdb9ae?utm_source=1100&utm_campaign=Marketing
Marketing,Account Coordinator (Boston),"Advertising
Location Based Services",Hybrid,,$50000-$55000 /yr,2025-12-08,11-50,,,"1. Bachelor’s degree in PR, Marketing, Journalism or related field of study 2. Prior relevant internship or full-time (0-1 years) experience, preferably in an agency setting 3. Adept at juggling multiple projects at once, never losing sight of the details 4. Strong research and writing skills 5. Enjoys collaborating in a team environment while also being a self-starter who takes initiative to communicate progress and suggest solutions ...",https://jobright.ai/jobs/info/69376255aabec14a727c74cf?utm_source=1100&utm_campaign=Marketing
Marketing,Marketplace Analyst,"E-Commerce
Flowers",Hybrid,,$85000-$95000 /yr,2025-12-08,,,,"1. Bachelor’s degree in Business, Analytics, Economics, Marketing, or a related field. 2. 1–3+ years of experience in marketplace, eCommerce, digital merchandising, or retail analytics. 3. Strong analytical skills with proficiency in Excel/Sheets and data visualization tools (Tableau, Power BI, Looker). 4. Ability to work with large datasets; SQL or API experience is a plus. 5. Familiarity with platforms such as Amazon Seller Central, DoorDash Merchant Portal, Instacart, or Walmart Marketplace p",https://jobright.ai/jobs/info/6937651aa0dde7020e30252a?utm_source=1100&utm_campaign=Marketing
Marketing,"Hospitality
Internet",Hyatt Vacation Ownership,Roving Marketing Agent,,$16.50-$16.50 /hr,2025-12-08,,,,"1. Successful candidates will be highly motivated with sales or customer service experience and enjoy interacting with guests either in person or by phone. 2. Available to work various shifts, holidays, and weekends. 3. Position may require background and drug screening, in accordance with state and local requirements. 4. Reach overhead and below the knees, perform bending, twisting, pulling, and stooping, and be able to stand, sit, or walk for an extended period of time.",https://jobright.ai/jobs/info/6937416f1c1c2161c13f2100?utm_source=1100&utm_campaign=Marketing
Marketing,Product Marketing Associate,Flint,"New York, NY",,K85K-K130K /yr,2025-12-08,1-10,,,1. Strong writing skills 2. Clear thinking 3. Bias toward action 4. Ability to ask sharp questions 5. Reliably follow through on commitments ...,https://jobright.ai/jobs/info/69373f79aabec14a727c57ee?utm_source=1100&utm_campaign=Marketing
Marketing,Marketing Coordinator (Bilingual Chinese Required),SYNEAR FOODS USA,"Los Angeles, CA",,$22-$26 /hr,2025-12-08,,,,"1. Bachelor's degree in Marketing, Business, Communications, or a related field 2. Bilingual in English and Mandarin 3. Working knowledge of sales cycles according to customer types, i.e., retailers, wholesalers, food services, etc. 4. Excellent presentation, written and verbal communication skills 5. Ability to organize and prioritize in a fast paced environment ...",https://jobright.ai/jobs/info/69375ac1a0dde7020e301ba6?utm_source=1100&utm_campaign=Marketing
Marketing,Los Angeles Strategic Consumer Engagement Manager,Monster Energy,Hybrid,,$60000-$80000 /yr,2025-12-08,5001-10000,,,1. 1-3 years of experience in Event Marketing/Grassroots/Special Event/Promotions 2. 1-3 years of experience in team management experience,https://jobright.ai/jobs/info/69376552aabec14a727c76de?utm_source=1100&utm_campaign=Marketing
Marketing,Marketing Coordinator In-House,Marriott Vacations Worldwide,"Multi Location South Lake Tahoe, CA Marriott's Timber Lodge",,$16.50-$16.50 /hr,2025-12-08,,,,"1. Highly motivated with sales or customer service experience 2. Enjoy interacting with guests either in person or by phone 3. Available to work various shifts, holidays, and weekends 4. Position may require background and drug screening, in accordance with state and local requirements 5. Reach overhead and below the knees, perform bending, twisting, pulling, and stooping, and be able to stand, sit, or walk for an extended period of time",https://jobright.ai/jobs/info/693390d4a0dde7020e2ef32f?utm_source=1100&utm_campaign=Marketing
Marketing,"Associate, Events Assistant, ULI Toronto",Urban Land Institute,Hybrid,,CAD48961-CAD53246 /yr,2025-12-08,51-100,,,"1. Bachelor’s degree or equivalent experience. 2. Up to 2 years in administration, customer service, or events. 3. Excellent communication and organizational skills. 4. Proficiency in Microsoft Office Suite. 5. Ability to lift 30 lbs. and attend early/late events as needed. ...",https://jobright.ai/jobs/info/69375f4aaabec14a727c724e?utm_source=1100&utm_campaign=Marketing
Marketing,Category Performance Improvement Analyst,Cumberland Farms,Hybrid,,$60000-$80000 /yr,2025-12-08,,,,"1. Bachelor’s degree in Business, Data Analytics, Marketing, or a related field 2. 0 – 2 years in category management, marketing, or a performance improvement role, ideally within retail or consumer packaged goods (CPG) sectors 3. Advanced skills in Microsoft Excel and PowerPoint 4. Excellent oral and written communication skills 5. Outstanding communication and interpersonal skills, with the ability to work effectively across all levels of the organization ...",https://jobright.ai/jobs/info/69375b50a0dde7020e301c27?utm_source=1100&utm_campaign=Marketing
Marketing,Marketing Coordinator,Vital Health America,"Maumee, OH",,$16-$20 /hr,2025-12-08,11-50,,,"1. Bachelor’s degree in Marketing, Communications, Public Relations, or related field preferred; equivalent experience considered without a degree. 2. 1–3 years of experience in marketing, communications, or outreach (experience in behavioral health or healthcare is a plus). 3. Strong skills in social media platforms (Facebook, Instagram, LinkedIn, TikTok, etc.). 4. Excellent written and verbal communication skills. 5. Ability to manage multiple projects and meet deadlines. ...",https://jobright.ai/jobs/info/693762d0aabec14a727c7521?utm_source=1100&utm_campaign=Marketing
Marketing,"Associate, Community Events & Programs",Praxis,"New York, NY",,,2025-12-08,,,,"1. 1–5 years of experience in event coordination, hospitality, or project management (internships and contract work included). 2. Operational excellence and project management proficiency. 3. Strong organizational skills and attention to detail; thrives in managing logistics and interest in building systems for scale. 4. Ability to manage multiple projects simultaneously, prioritize effectively, and meet deadlines. 5. Strong task ownership — capable of independently driving assigned projects fro",https://jobright.ai/jobs/info/69375f4faabec14a727c7255?utm_source=1100&utm_campaign=Marketing
Marketing,Social Media Manager,NYC Metro Area,Hybrid,,,2025-12-08,1-10,,,"1. 1–3 years of experience as a social media content producer, coordinator, or manager, ideally within a mission-driven organization 2. Bachelor’s Degree or equivalent experience 3. Fluency in organic social media best practices, trends, and platform features 4. Strong interest in or ability to learn about health, medication, and science-related topics 5. Proficiency with common social media tools, including design tools (e.g. Canva), project management tools, and analytics and aggregation tools",https://jobright.ai/jobs/info/69376394a0dde7020e3023f2?utm_source=1100&utm_campaign=Marketing
Marketing,"Marketing & Communications Coordinator - Remote PA,",Multi Location Remote PA Doylestown 18902 Yardley PA 19067,Remote,,$45655-$68485 /yr,2025-12-08,,,,"1. Bachelor’s degree in marketing, communications or related field. 2. Creative, quick thinker with strong writing, verbal and interpersonal communication skills. 3. Excellent project management and organizational skills. 4. Ability to multitask and prioritize accordingly. 5. Proactive and flexible self-starter with impeccable attention to detail. ...",https://jobright.ai/jobs/info/693729f9a0dde7020e2ff794?utm_source=1100&utm_campaign=Marketing
Marketing,Marketing Events Coordinator - Part Time,United States,Remote,,"Advertising
Brand Marketing",2025-12-08,,,,"1. 0-2 years of experience (recent grads welcome!) 2. Based in NYC area with reliable transportation for venue visits and events 3. Strong organizational skills, attention to detail, and proficiency with Google Workspace 4. Availability for in-person events including occasional evenings/weekends 5. Eager, execution-focused mindset with scrappy, resourceful problem-solving approach ...",https://jobright.ai/jobs/info/693709991c1c2161c13f02b2?utm_source=1100&utm_campaign=Marketing
Marketing,Communications Coordinator,"Burlington Stores, Inc.",Hybrid,,$20-$27 /hr,2025-12-08,,,,"1. A 4 year degree in English, Communications, Business or equivalent experience 2. 1 + years of professional administrative experience in a fast-paced and deadline focused environment 3. Creative problem solving skills 4. A can-do attitude and commitment to see a project through to completion 5. Outstanding communication skills both verbal and written ...",https://jobright.ai/jobs/info/693742981c1c2161c13f21b8?utm_source=1100&utm_campaign=Marketing
Marketing,"Analyst, Audience Activation",Fox Corporation,"New York, NY",,$60K-$70K /yr,2025-12-08,,,,"1. Experience with digital audience targeting and data management platforms (ie: Liveramp, Transunion) 2. Digital media landscape knowledge 3. Strong communication, analytical and organizational skills required 4. Ability to multi-task and prioritize 5. Proficient in Microsoft Office (Excel, PowerPoint, Outlook) ...",https://jobright.ai/jobs/info/6937401fa0dde7020e300799?utm_source=1100&utm_campaign=Marketing
Marketing,Marketing and Promotions Associate,Cobblestone 13,Greater Savannah Area,,,2025-12-08,51-100,,,"1. Strong work ethic, eagerness to learn, and excellent communication skills 2. Confident sharing product details and connecting with customers 3. Self-motivated team player with flexible availability 4. Local to Savannah, GA",https://jobright.ai/jobs/info/69334150764507023d1b37f1?utm_source=1100&utm_campaign=Marketing
Marketing,Private Markets Marketing/Fundraising Analyst,Neuberger Berman,"New York, NY",,"Banking
Business Development",2025-12-08,,,,"1. Undergraduate degree from top tier institution, with excellent academic credentials 2. 1-2 years of relevant professional experience (ideally Private Markets or Investment Banking focused) 3. Must exhibit a 'team-player' attitude and a desire to work on a wide range of projects and manage them effectively 4. Strong organizational skills and ability to multi-task 5. Remarkable attention to detail ...",https://jobright.ai/jobs/info/69375321a0dde7020e3014af?utm_source=1100&utm_campaign=Marketing
Marketing,"Marketing Specialist, Paid Search",Fanatics,Hybrid,,$70K-$85K /yr,2025-12-08,,,,"1. 1-2 years of experience working on paid search, shopping campaigns, or similar keyword/product-based advertising methodologies. 2. Experience with campaign management & optimization. 3. Experience managing automated bid strategies & other automated practices within the digital marketing space. 4. Up to date on latest PPC industry trends & developments. 5. Strong business reporting skills for data-driven decision-making. ...",https://jobright.ai/jobs/info/693747ddaabec14a727c5f02?utm_source=1100&utm_campaign=Marketing
Marketing,Digital Marketing Specialist,United States,Remote,,$61797-$61797 /yr,2025-12-08,1-10,,,"1. Bachelor’s degree in Marketing, Communications, Business, or a related field. 2. Proficiency in digital marketing tools such as Google Analytics, Google Ads, Meta Business Suite, and Shopify. 3. Strong understanding of social media platforms including Facebook, Instagram, and other relevant channels. 4. Excellent written and verbal communication skills. 5. Ability to analyze data and generate actionable insights. ...",https://jobright.ai/jobs/info/69375072a0dde7020e3012c1?utm_source=1100&utm_campaign=Marketing
Marketing,Event Specialist - Launch Entertainment North Attleboro,Momentum Enterprises,"1255 S Washington St, North Attleborough, MA 02760, USA",,$18-$20 /hr,2025-12-08,,,,"1. Must be at least 18 years old. 2. Outgoing, energetic, and comfortable engaging with guests of all ages. 3. Strong communication and problem-solving skills. 4. Able to stand for long periods and lift up to 50 lbs. 5. Must be available weekends, evenings, and some holidays.",https://jobright.ai/jobs/info/6937496fa0dde7020e300e6d?utm_source=1100&utm_campaign=Marketing
Marketing,Associate Strategist,Sullivan,Hybrid,,Marketing,2025-12-08,,,,"1. 1-2 years experience in advertising, branding, communications, and/or digital strategy and implementation 2. Detail-oriented individual 3. Solid strategic thinking and analytical skills 4. Experience trafficking both digital and print advertising campaigns 5. Strong client relationship skills ...",https://jobright.ai/jobs/info/69373973a0dde7020e3002ec?utm_source=1100&utm_campaign=Marketing
Marketing,"Junior Coordinator, Creator Marketing",Edelman,Hybrid,,"New York, New York, USA",2025-12-08,5001-10000,,,"1. Attention to detail: You catch inconsistencies others miss and take pride in delivering polished work. 2. Understanding of the creator marketing landscape, especially in earned media, organic engagement, and creator relationship dynamics. 3. Self-sufficiency: Able to complete daily tasks with minimal oversight and take initiative in identifying areas for improvement. 4. Strong prioritization skills: Capable of managing conflicting tasks and deadlines with clarity and focus. 5. Comfortable wit",https://jobright.ai/jobs/info/69373aaa1c1c2161c13f1bc1?utm_source=1100&utm_campaign=Marketing
Marketing,Content Marketing Specialist - Giants Ridge,"Guest Services, Inc.","Biwabik, MN",,$19-$21 /hr,2025-12-08,,,,"1. Strong photography and videography skills with an understanding of composition, lighting, and motion. 2. Proficiency with Adobe Creative Suite, including Premiere Pro, Lightroom, and Photoshop. 3. Ability to manage multiple creative projects at once and meet production timelines. 4. Strong visual storytelling skills and understanding of content trends across social and digital platforms. 5. Ability to edit both short-form and long-form video content. ...",https://jobright.ai/jobs/info/693709841c1c2161c13f02aa?utm_source=1100&utm_campaign=Marketing
Marketing,Junior Brand Marketing Specialist - Sports,"Financial Services
FinTech","Jersey City, NJ",,$55K-$70K /yr,2025-12-08,,,,"1. 1-2 years of relevant experience in marketing, preferably in sports, fintech, or consumer marketing 2. Bachelor's degree in Marketing, Communications, Sports Management, or a related field 3. Strong written and verbal communication skills with creative thinking ability 4. Comfortable multitasking and collaborating in a fast-paced, cross-functional environment",https://jobright.ai/jobs/info/6902cc5898707b2b0fe72d3f?utm_source=1100&utm_campaign=Marketing
Marketing,Paid Media Specialist,CloudMellow,"Alpharetta, GA",,"Advertising
Digital Marketing",2025-12-08,51-100,,,"1. Commitment to working out of local office in Alpharetta, GA is required 2. 1-3 years of experience executing paid search or paid social campaigns (agency experience required) 3. Execute and manage paid search (PPC) campaigns for B2B (70%) and B2C (30%) clients 4. Proven experience in bid management and automation, including setting up and optimizing automated rules 5. Strong data and statistical analysis skills, with the ability to interpret complex results and turn them into actionable insig",https://jobright.ai/jobs/info/693707871c1c2161c13f0119?utm_source=1100&utm_campaign=Marketing
Marketing,Experiential & Youth Marketing Associate,MV Ventures,"Eagan, MN, US",,$18 /hr,2025-12-08,11-50,,,"1. The ability to work long, flexible hours including evenings, weekends and holidays. 2. Must be a creative, detail-oriented, positive team player with strong communication, organizational, interpersonal, and multi-tasking skills. 3. Desire to learn and advance knowledge and skills. 4. Familiarity with Office computer software is required.",https://jobright.ai/jobs/info/69370784a0dde7020e2fe7e3?utm_source=1100&utm_campaign=Marketing
Marketing,Market Intelligence Analyst - Industrial,LV Metro Area,Avison Young | US,,$55K-$65K /yr,2025-12-08,,,,1. Bachelor’s degree or equivalent experience required 2. Proven ability to present to internal and external audiences using digital mediums 3. Exceptional verbal and written communication skills; ability to engage and communicate with clients and produce complex deliverables under tight deadlines in partnership with an interdisciplinary team 4. Ability to travel up to 10%,https://jobright.ai/jobs/info/6937274e1c1c2161c13f0f0c?utm_source=1100&utm_campaign=Marketing
Marketing,Media Analytics Associate,EDO,Hybrid,,"New York, NY",2025-12-08,,,,"1. One to three years of experience (including internships) in advertising/marketing research, corporate strategy, or consulting, preferably with interest or experience in the Media and Entertainment industry. 2. Ability to write and deliver presentations and reports that present our information in a succinct and usable manner - i.e. a great storyteller. 3. Highly comfortable with client engagement, and able to present analytics results to clients. 4. A self-starter who is comfortable with ambig",https://jobright.ai/jobs/info/6936fffc1c1c2161c13efe2c?utm_source=1100&utm_campaign=Marketing
Marketing,Field Marketing Specialist,Multi Location VA NC SC,Remote,,$90K-$100K /yr,2025-12-08,,,,1. Highly organized 2. Eager to learn 3. Collaborative 4. Excited to support high impact field programs in enterprise cybersecurity 5. Support event and program logistics ...,https://jobright.ai/jobs/info/693711191c1c2161c13f0575?utm_source=1100&utm_campaign=Marketing
Marketing,Account Coordinator - Fashion & Lifestyle,Exposure,Hybrid,,"New York, NY",2025-12-08,51-100,,,"1. Bachelor's degree 2. Possesses an interest in culture and storytelling 3. Internship experience in communications 4. Excellent writing, presentation, and research skills 5. Detail oriented ...",https://jobright.ai/jobs/info/693716a4aabec14a727c3fcb?utm_source=1100&utm_campaign=Marketing
Marketing,Field Marketing Associate,Hexmodal,NYC Metro Area,,$75K-$80K /yr,2025-12-08,1-10,,,"1. Strong written and verbal communication skills. 2. Proficiency in Google Suite; experience with corporate travel platforms is a plus. 3. Ability to handle logistics and data with clarity and accuracy. 4. Resourcefulness in handling last-minute changes. 5. Detail-oriented, deadline-driven, and able to manage competing priorities. ...",https://jobright.ai/jobs/info/693719a7a0dde7020e2fef71?utm_source=1100&utm_campaign=Marketing
Marketing,Campaign Manager (Ad Operations),NYC Metro Area,Hybrid,,$65K-$75K /yr,2025-12-08,,,,"1. 1–3 years of experience in digital ad operations, campaign management, or programmatic activation. 2. Hands-on experience with ad servers such as FreeWheel and Campaign Manager 360 (CM360). 3. Trading experience within with DSPs such as The Trade Desk, DV360, Beeswax, Amazon DSP, or other programmatic buying platforms. 4. Strong working knowledge of trafficking, pixels/tags, VAST/VPAID creatives, and reporting metrics. 5. Advanced Excel/Google Sheets skills for data analysis and reporting. ..",https://jobright.ai/jobs/info/6936f91d1c1c2161c13efbe8?utm_source=1100&utm_campaign=Marketing
